volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine affinis (Lindl.) Benth. ex Hook.f.,"NORTHERN: Mae Hong Son, Chiang Mai, Sukhothai (Ramkhamhaeng), Phitsanulok (Phu Miang); NORTH-EASTERN: Phetchabun, Loei, Sakon Nakhon (Phu Phan), Khon Kaen (Pong canal); EASTERN: Nakhon Ratchasima; SOUTH-WESTERN: Kanchanaburi; Prachuap Khiri Khan (Huai Yang); CENTRAL: Nakhon Nayok (Khao Yai); SOUTH-EASTERN: Chanthaburi (Phlio Falls), Trat; PENINSULAR: Ranong (Khao Phota Luang Kaeo), Surat Thani (W of Khao Tha Phet), Krabi (Khao Phanom Bencha), Nakhon Si Thammarat, Satun.","India, Bhutan, Bangladesh, Myanmar (type), S China, Laos, Vietnam, Peninsular Malaysia, Taiwan.","Humus-rich ground in tropical rain forests, seasonal evergreen forests, hill evergreen forests, mixed deciduous forests, open scrub and bamboo thickets, mainly on granite or sandstone bedrock: 20–1,600 m alt. Flowering: mainly November–March, but also recorded in April, July and October.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05696,Zeuxine affinis (Lindl.) Benth. ex Hook.f.
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine flava (Wall. ex Lindl.) Benth. ex Hook.f.,"NORTHERN: Mae Hong Son (Ban Na Pa Pack), Chiang Mai, Nan (Hui Sala), Tak, Phitsanulok (Thung Salaeng Luang); NORTH-EASTERN: Loei; SOUTH-WESTERN: Uthai Thani (Huai Kha Kaeng), Kanchanaburi (Sangkhla Buri), Prachuap Khiri Khan.","W Himalaya, Nepal (type), Bhutan, NE India, Myanmar, Yunnan, Vietnam.","Seasonal evergreen forests, hill evergreen forests and in the transition zone to mixed deciduous forests on granite, sandstone or limestone bedrock; 200–1,650 m alt. Flowering: February–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05699,Zeuxine flava (Wall. ex Lindl.) Benth. ex Hook.f.
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine parvifolia (Ridl.) K. Schum. & Fedde,"NORTHERN: Chiang Mai, Lampang (Chae Son), Phrae (Mae Yom), Phitsanulok (Thung Salaeng Luang), Nakhon Sawan; NORTH-EASTERN: Loei (Phu Luang); SOUTH-WESTERN: Kanchanaburi, Phetchaburi (Kaeng Krachan); PENINSULAR: Songkhla (Khao Ram).","Insufficiently known, but including at least Myanmar, S China, Laos, Vietnam, Cambodia and Peninsular Malaysia (type).","Humus-rich ground in tropical rain forests, seasonal evergreen forests, hill evergreen forests, mixed deciduous forests and bamboo thickets on granite, limestone or sandstone bedrock; 40–1,400 m alt. Flowering: October–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05703,Zeuxine parvifolia (Ridl.) K. Schum. & Fedde
12,Orchidaceae,36. Zeuxine,Zeuxine,36.0,Zeuxine clandestina Blume,PENINSULAR: Narathiwat (Su-ngai Padi – type: Larsen & S Larsen 32985 -AAU).,"Peninsular Malaysia, Singapore, Java (type).",Evergreen forests; altitudinal range unknown. Flowering: March.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Zeuxine&tdcode=05695,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05698,Zeuxine clandestina Blume
12,Orchidaceae,24. Myrmechis,Myrmechis,24.0,Myrmechis pumila (Hook.f.) Tang & F.T.Wang,NORTHERN: Chiang Mai (Doi Inthanon – Garrett 545 -K).,"Nepal, Bhutan, NE India (type), Yunnan, Myanmar, Vietnam.","Hill evergreen forests with bamboo; ca 2,320 m alt. Flowering: June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Myrmechis&tdcode=05613,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05614,Odontochilus pumilus
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium lancifolium Hook.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05828,Cymbidium lancifolium Hook.
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium bicolor Lindl.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05818,Cymbidium bicolor Lindl.
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium cyperifolium Wall. ex Lindl.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05820,Cymbidium cyperifolium Wall. ex Lindl.
12,Orchidaceae,53. Cymbidium p.p.,Cymbidium p.p.,53.0,Cymbidium ensifolium (L.) Sw.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cymbidium&tdcode=05814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05824,Cymbidium ensifolium (L.) Sw.
12,Orchidaceae,86. Thunia,Thunia,86.0,Thunia alba (Lindl.) Rchb.f.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thunia&tdcode=05983,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05984,Thunia alba (Lindl.) Rchb.f.
12,Orchidaceae,66. Glomera,Glomera,66.0,No specie name found,,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Glomera&tdcode=05896,,
12,Orchidaceae,41. Arundina,Arundina,41.0,Arundina graminifolia (D.Don) Hochr.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Arundina&tdcode=05721,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05722,Arundina graminifolia (D.Don) Hochr.
12,Orchidaceae,82. Tainia p.p.,Tainia p.p.,82.0,Tainia latifolia (Lindl.) Rchb.f.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tainia&tdcode=05965,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05968,Tainia latifolia (Lindl.) Rchb.f.
12,Orchidaceae,49. Coelogyne p.p.,Coelogyne p.p.,49.0,Coelogyne corymbosa Lindl.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Coelogyne&tdcode=05768,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05774,Coelogyne corymbosa Lindl.
12,Orchidaceae,54. Dendrochilum,Dendrochilum,54.0,Dendrochilum gracile (Hook.f.) J.J.Sm.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dendrochilum&tdcode=05839,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05840,Dendrochilum gracile (Hook.f.) J.J.Sm.
12,Orchidaceae,54. Dendrochilum,Dendrochilum,54.0,Dendrochilum pallidiflavens Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dendrochilum&tdcode=05839,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05843,Dendrochilum pallidiflavens Blume
12,Orchidaceae,44. Calanthe p.p.,Calanthe p.p.,44.0,Calanthe lyroglossa Rchb.f.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Calanthe&tdcode=05733,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05745,Calanthe lyroglossa Rchb.f.
12,Orchidaceae,44. Calanthe p.p.,Calanthe p.p.,44.0,Calanthe triplicata (Willemet) Ames,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Calanthe&tdcode=05733,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05756,Calanthe triplicata (Willemet) Ames
12,Orchidaceae,51. Corymborkis,Corymborkis,51.0,Corymborkis veratrifolia (Reinw.) Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Corymborkis&tdcode=05808,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05809,Corymborkis veratrifolia (Reinw.) Blume
12,Orchidaceae,52. Cremastra,Cremastra,52.0,Cremastra appendiculata (D.Don) Makino,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Orchidaceae&volumeno=12,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cremastra&tdcode=05811,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=05812,Cremastra appendiculata (D.Don) Makino
13,Salicaceae,8. Scolopia,Scolopia,8.0,Scolopia sp. A,EASTERN: Chaiyaphum.,Endemic to Thailand.,"Edge of dense evergreen forests along river, 650 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Salicaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Scolopia&tdcode=06048,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06054,Scolopia sp. A
13,Adoxaceae,1. Sambucus,Sambucus,1.0,Sambucus javanica Reinw. ex Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Adoxaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sambucus&tdcode=06059,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06060,Sambucus javanica Reinw. ex Blume
13,Ericaceae,1. Agapetes,Agapetes,1.0,Agapetes loranthiflora D.Don ex G.Don,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Ericaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Agapetes&tdcode=06105,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06110,Agapetes loranthiflora D.Don ex G.Don
13,Compositae (Asteraceae),90. Sonchus,Sonchus,90.0,Sonchus wightianus DC.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sonchus&tdcode=06466,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06468,Sonchus wightianus DC.
13,Compositae (Asteraceae),22. Conyza,Conyza,22.0,Conyza stricta Willd.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Conyza&tdcode=06260,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06264,Eschenbachia stricta
13,Compositae (Asteraceae),97. Synotis,Synotis,97.0,Synotis cappa (Buch.-Ham. ex D.Don) C.Jeffrey & Y.L.Chen,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Synotis&tdcode=06487,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06488,Synotis cappa (Buch.-Ham. ex D.Don) C.Jeffrey & Y.L.Chen
13,Compositae (Asteraceae),50. Gynura,Gynura,50.0,Gynura calciphila Kerr,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gynura&tdcode=06347,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06349,Gynura calciphila Kerr
13,Compositae (Asteraceae),15. Camchaya,Camchaya,15.0,Camchaya loloana Kerr,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Camchaya&tdcode=06235,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06238,Camchaya loloana Kerr
13,Compositae (Asteraceae),60. Koyamasia,Koyamasia,60.0,"Koyamasia curtisii (Craib & Hutch.) Bunwong, Chantar. & S.C.Keeley",e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Koyamasia&tdcode=06384,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06386,"Koyamasia curtisii (Craib & Hutch.) Bunwong, Chantar. & S.C.Keeley"
13,Compositae (Asteraceae),4. Adenostemma,Adenostemma,4.0,Adenostemma lavenia (L.) Kuntze,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Adenostemma&tdcode=06177,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06178,Adenostemma lavenia (L.) Kuntze
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon ubonense Lecomte,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06568,Eriocaulon ubonense Lecomte
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon sexangulare L.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06556,Eriocaulon sexangulare L.
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon nepalense J.D.Prescott ex Bong.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06544,Eriocaulon nepalense J.D.Prescott ex Bong.
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon chiangmaiense Praj. & J.Parn.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06526,Eriocaulon chiangmaiense Praj. & J.Parn.
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon nautiliformoides Praj. & J.Parn.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06541,Eriocaulon nautiliformoides Praj. & J.Parn.
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon siamense Moldenke,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06559,Eriocaulon siamense Moldenke
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon truncatum Buch.-Ham. ex Mart.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06565,Eriocaulon truncatum Buch.-Ham. ex Mart.
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,9b. Eriocaulon hamiltonianum var. acuminatum Praj. & J.Parn.,"NORTHERN: Chiang Mai, Kamphaeng Phet; NORTH-EASTERN: Sakon Nakhon, (type: Prajaksood & Suddee 318, holotype -KKU, isotypes -BK BKF K TCD); EASTERN: Chaiyaphum.",Endemic.,"Common on sandy soils in open marshy places, by small streams, in muddy places and in dry dipterocarp forests, 210–1,000 m alt. Flowering: October–January.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06536,9b. Eriocaulon hamiltonianum var. acuminatum Praj. & J.Parn.
13,Eriocaulaceae,Eriocaulon,Eriocaulon,,Eriocaulon hamiltonianum Mart.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Eriocaulaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Eriocaulon&tdcode=06523,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06534,Eriocaulon hamiltonianum Mart.
13,Juglandaceae,2. Engelhardia,Engelhardia,2.0,Engelhardia serrata Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Juglandaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Engelhardia&tdcode=06579,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06581,Engelhardia serrata Blume
13,Juglandaceae,2. Engelhardia,Engelhardia,2.0,Engelhardia spicata Lesch. ex Blume,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Juglandaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Engelhardia&tdcode=06579,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06584,Engelhardia spicata Lesch. ex Blume
13,Melanthiaceae,2. Daiswa,Daiswa,2.0,No specie name found,,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Melanthiaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Daiswa&tdcode=06592,,
13,Polyosmaceae,Polyosma,Polyosma,,Polyosma sp.,"NORTH-EASTERN: Loei (Phu Kradueng, Wang Saphung); CENTRAL: Nakhon Nayok (Khao Yai).","Indochina, China.","In primary seasonal evergreen forests, along streams, found over sandstone, 800–1,250 m alt. Flowering: January, March–May; fruiting: October, November. The flowers are scented.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polyosmaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Polyosma&tdcode=06609,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06614,Polyosma sp.
13,Dipterocarpaceae,4. Hopea,Hopea,4.0,Hopea sp. 1,"PENINSULAR: Narathiwat (Waeng, Sukhirin).",Only known in Thailand.,"Evergreen forests, foothills to ridges, 50–300 m alt. Flowering: March–May; fruiting: June–August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dipterocarpaceae&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hopea&tdcode=06649,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06667,Hopea sp. 1
14,Dichapetalaceae,Dichapetalum,Dichapetalum,,Dichapetalum sp. 1,PENINSULAR: Nakhon Si Thammarat (Khao Luang).,Endemic.,"Wet evergreen forests, ca 750 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dichapetalaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Dichapetalum&tdcode=06748,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06754,Dichapetalum sp. 1
14,Gelsemiaceae,1. Gelsemium,Gelsemium,1.0,No specie name found,,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Gelsemiaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Gelsemium&tdcode=06756,,
14,Podostemaceae,5. Polypleurum,Polypleurum,5.0,Polypleurum wallichii (R.Br. ex Griff.) Warm.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Podostemaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Polypleurum&tdcode=06818,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06829,Polypleurum wallichii (R.Br. ex Griff.) Warm.
14,Podostemaceae,3. Hydrobryum,Hydrobryum,3.0,Hydrobryum micrantherum (P.Royen) C.D.K.Cook & Rutish.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Podostemaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Hydrobryum&tdcode=06796,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=06806,Hydrobryum micrantherum (P.Royen) C.D.K.Cook & Rutish.
