volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,thailand,distribution,ecology,family_url,genus_url,species_url,specific_name,wfo_id,source,match_type,Species,Plant ID,Letter,DataSheetURL,temp_opt_min,temp_opt_max,temp_abs_min,temp_abs_max,rain_opt_min,rain_opt_max,rain_abs_min,rain_abs_max,ph_opt_min,ph_opt_max,ph_abs_min,ph_abs_max
7.0,Sterculiaceae,19. Sterculia,Sterculia,19.0,Sterculia foetida L.,"NORTHERN: Chiang Mai; EASTERN: Surin; CENTRAL: Suphan Buri, Krung Thep Maha Nakhon (Bangkok) (cultivated); SOUTH-EASTERN: Chon Buri, Trat; PENINSULAR: Phangnga, Songkhla.","India (type), Ceylon, Burma, Vietnam, Cambodia, Malay Peninsula, Indonesia, the Philippines, Eastern Africa, N Australia.","In evergreen forests, open areas, and rocky sea coast, 0–300 m alt. Flowering and fruiting: December–April.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sterculiaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sterculia&tdcode=02796,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02799,Sterculia foetida L.,,present,B_core_exact,Sterculia foetida,2428,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2428,18.0,32.0,16.0,36.0,1100.0,1800.0,900.0,2000.0,6.0,7.5,5.0,8.0
7.0,Sterculiaceae,19. Sterculia,Sterculia,19.0,Sterculia urens Roxb.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sterculiaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sterculia&tdcode=02796,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02810,Sterculia urens Roxb.,,missing,B_core_exact,Sterculia urens,10081,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10081,30.0,42.0,7.0,47.0,750.0,1250.0,200.0,2000.0,6.0,7.0,5.5,7.8
7.0,Sterculiaceae,19. Sterculia,Sterculia,19.0,Sterculia villosa Roxb.,"NORTHERN: Chiang Mai, Lampang; NORTH-EASTERN: Loei; SOUTH-WESTERN: Uthai Thani, Kanchanaburi; SOUTH-EASTERN: Prachin Buri.","India (type), Nepal, Burma, S China, Cambodia.","In mixed deciduous forests, 600–1,100 m alt. Flowering and fruiting: January–March.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sterculiaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sterculia&tdcode=02796,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02813,Sterculia villosa Roxb.,,present,B_core_exact,Sterculia villosa,10082,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10082,30.0,42.0,7.0,47.0,1300.0,1900.0,750.0,4000.0,6.5,7.5,6.0,8.0
4.0,Leguminosae-Papilionoideae,Stylosanthes,Stylosanthes,,Stylosanthes guianensis (Aubl.) Sw.,Throughout the country.,"A pantropical species from S America (type), introduced all over the tropics.","Along roadsides, waste-grounds, clearings.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stylosanthes&tdcode=07562,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07563,Stylosanthes guianensis (Abul.) Sw.,,present,B_core_exact,Stylosanthes guianensis var. guianensis,10146,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10146,18.0,28.0,15.0,34.0,900.0,2500.0,500.0,5000.0,4.5,6.0,4.0,8.3
4.0,Leguminosae-Papilionoideae,Stylosanthes,Stylosanthes,,Stylosanthes guianensis (Aubl.) Sw.,Throughout the country.,"A pantropical species from S America (type), introduced all over the tropics.","Along roadsides, waste-grounds, clearings.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stylosanthes&tdcode=07562,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07563,Stylosanthes guianensis (Abul.) Sw.,,present,B_core_exact,Stylosanthes guianensis var. intermedia,10147,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10147,15.0,28.0,5.0,43.0,700.0,1500.0,600.0,2500.0,6.0,7.0,5.0,7.5
4.0,Leguminosae-Papilionoideae,Stylosanthes,Stylosanthes,,Stylosanthes hamata (L.) Taub.,Throughout the country,"A pantropical species from America (type), introduced to the Old World tropics.","Along roadsides, waste-grounds, clearings.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stylosanthes&tdcode=07562,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07564,Stylosanthes hamata (L.) Taub.,,present,B_core_exact,Stylosanthes hamata,2018,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2018,22.0,28.0,15.0,35.0,700.0,900.0,350.0,2000.0,5.5,7.0,5.0,8.5
4.0,Leguminosae-Papilionoideae,Stylosanthes,Stylosanthes,,Stylosanthes hamata (L.) Taub.,Throughout the country,"A pantropical species from America (type), introduced to the Old World tropics.","Along roadsides, waste-grounds, clearings.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stylosanthes&tdcode=07562,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07564,Stylosanthes hamata (L.) Taub.,,present,B_core_exact,Stylosanthes hamata (diploid),372259,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=372259,22.0,28.0,15.0,35.0,500.0,1500.0,350.0,2000.0,6.5,7.5,6.2,8.0
4.0,Leguminosae-Papilionoideae,Stylosanthes,Stylosanthes,,Stylosanthes hamata (L.) Taub.,Throughout the country,"A pantropical species from America (type), introduced to the Old World tropics.","Along roadsides, waste-grounds, clearings.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stylosanthes&tdcode=07562,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07564,Stylosanthes hamata (L.) Taub.,,present,B_core_exact,Stylosanthes hamata (tetraploid),372260,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=372260,22.0,28.0,18.0,33.0,700.0,900.0,500.0,2000.0,6.0,7.0,5.4,8.0
4.0,Leguminosae-Papilionoideae,Stylosanthes,Stylosanthes,,Stylosanthes humilis Kunth,"NORTHERN: Chiang Mai (Mae Rim), Lampang (Mae Tha), Phrae (Song), Phitsanulok (Phu Hin Rong Kla); NORTH-EASTERN: Phetchabun (Lom Sak, Nam Nao NP), Loei (Na Haeo), Sakon Nakhon (Phu Phan NP), Kalasin (Yang Talat), Khon Kaen (Khon Kaen University campus); SOUTH-WESTERN: Prachuap Khiri Khan.","Native to tropical America (Venezuela – type), Java, Bali, the Philippines, Australia (Queensland).","Along roadsides, waste-grounds, clearings, 100−1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Stylosanthes&tdcode=07562,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07565,Stylosanthes humilis Kunth,,present,B_core_exact,Stylosanthes humilis,10148,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10148,25.0,32.0,15.0,36.0,700.0,1800.0,450.0,3200.0,4.5,6.5,4.0,7.1
7.0,Myrtaceae,13. Syzygium,Syzygium,13.0,Syzygium cumini (L.) Skeels,"NORTHERN: Mae Hong Son, Chiang Mai, Chiang Rai, Lamphun, Lampang, Phrae, Uttaradit, Nan, Tak, Phitsanulok; NORTH-EASTERN: Phetchabun, Loei, Sakhon Nakohn, Khon Kaen; EASTERN: Chaiyaphum, Nakhon Ratchasima, Si Sa Ket, Ubon Ratchathani; SOUTH-WESTERN: Uthai Thani, Kanchanaburi, Ratchaburi; CENTRAL: Saraburi, Krung Thep Maha Nakhon (Bangkok); SOUTH-EASTERN: Chon Buri, Rayong, Chanthaburi; PENINSULAR: Surat Thani, Satun.","Widely distributed in the Indo-Malayan region (Sri Lanka – type), introduced in other tropical regions.","Widespread in cultivation and the wild in many types of forests, 0–1,100 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Syzygium&tdcode=02997,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03029,Syzygium cumini (L.) Skeels,,present,B_core_exact,Syzygium cumini,1030,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1030,20.0,32.0,12.0,48.0,1500.0,6000.0,800.0,9900.0,5.5,7.0,4.5,8.0
7.0,Myrtaceae,13. Syzygium,Syzygium,13.0,Syzygium malaccense (L.) Merr. & L.M.Perry,"Widely cultivated, all provinces.","Native to the Indo-Malayan region, frequently cultivated in SE Asia and introduced in other tropical countries (India – type).","Native to the Indo-Malayan region, frequently cultivated in Southeast Asia and introduced in other tropical countries (India, type).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Myrtaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Syzygium&tdcode=02997,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03065,Syzygium malaccense (L.) Merr. & L.M.Perry,,present,B_core_exact,Syzygium malaccense,1033,S,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=1033,22.0,28.0,16.0,33.0,1200.0,1600.0,1000.0,2200.0,5.5,6.5,5.0,8.0
2.0,Portulacaceae,2 Talinum,Talinum,2.0,Talinum triangulare (Jacq.) Willd.,CENTRAL: Krung Thep Maha Nakhon (Bangkok).,"Pantropic weed, locally still extending its range, native of tropical America.","Waysides, waste places, edges of forests.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Portulacaceae&volumeno=2,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Talinum&tdcode=00457,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00458,Talinum fruticosum,,present,B_core_exact,Talinum triangulare,2433,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2433,22.0,30.0,15.0,36.0,1000.0,2000.0,500.0,3000.0,5.0,6.5,4.5,7.0
4.0,Leguminosae-Caesalpinioideae,17 Tamarindus,Tamarindus,17.0,Tamarindus indica L.,Cultivated all over the country.,"Perhaps native to tropical Africa. Type from India. Cultivated all over the, tropics for the edible fruits.",,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Caesalpinioideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tamarindus&tdcode=00771,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=00772,Tamarindus indica L.,,present,B_core_exact,Tamarindus indica,2047,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2047,20.0,35.0,12.0,45.0,800.0,3000.0,300.0,4500.0,5.5,6.5,4.5,8.5
4.0,Leguminosae-Papilionoideae,Tephrosia,Tephrosia,,Tephrosia purpurea (L.) Pers.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tephrosia&tdcode=07679,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07684,Tephrosia purpurea (L.) Pers.,,present,B_core_exact,Tephrosia purpurea,10316,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10316,,,,,,,,,,,,
4.0,Leguminosae-Papilionoideae,Tephrosia,Tephrosia,,Tephrosia vogelii Hook.f.,NORTHERN: Chiang Mai (Doi Suthep).,"Africa (Nigeria – type), Sri Lanka, India, China, Taiwan, Vietnam, Peninsular Malaysia, Sumatra, Java, Lesser Sunda islands, the Philippines.",Cultivated as ornamental and a fish poison.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tephrosia&tdcode=07679,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07688,Tephrosia vogelii Hook.f.,,present,B_core_exact,Tephrosia vogelii,2059,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2059,20.0,28.0,10.0,32.0,1300.0,1500.0,870.0,2700.0,5.0,6.5,4.5,7.0
4.0,Leguminosae-Papilionoideae,Teramnus,Teramnus,,Teramnus labialis (L.f.) Spreng.,"NORTHERN: Chiang Mai (Mae Rim, San Huak Kum), Lampang (Lom Phu Kaeo); NORTH-EASTERN: Loei (Phu Suan Sai NP), Khon Kaen (Phanok Khao); EASTERN: Chaiyaphum, Nakhon Ratchasima (Khao Yai NP); SOUTH-WESTERN: Kanchanaburi (Thung Yai Naresuan WS), Phetchaburi (Kaeng Krachan NP), Ratchaburi (Khao Jon Waterfall), Prachuap Khiri Khan (Pran Buri); CENTRAL: Ang Thong (Wat Glang), Krung Thep Maha Nakhon (Bangkok); SOUTH-EASTERN: Chon Buri (Si Racha); PENINSULAR: Nakhon Si Thammarat.","Africa, India (type), Sri Lanka, China, Taiwan, Laos, Cambodia, Vietnam, Peninsular Malaysia, Indonesia, the Philippines, West Indies, tropical America.","Sparse bushlands, wastelands, bamboo thicket, disturbed evergreen, mixed deciduous or dry evergreen forest; 150–850 m alt. Flowering: June–July; fruiting September–October.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Leguminosae-Papilionoideae&volumeno=4,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Teramnus&tdcode=09234,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=09236,Teramnus labialis (L.f.) Spreng.,,present,B_core_exact,Teramnus labialis,10319,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10319,17.0,27.0,10.0,36.0,750.0,1500.0,500.0,2500.0,6.0,8.0,5.0,9.0
7.0,Sterculiaceae,20. Theobroma,Theobroma,20.0,Theobroma cacao L.,Cultivated as an ornamental in the Central area and commercially in the Peninsula.,S America (type) and cultivated widely in Asia.,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Sterculiaceae&volumeno=7,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Theobroma&tdcode=02814,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=02815,Theobroma cacao L.,,present,B_core_exact,Theobroma cacao,2074,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2074,21.0,32.0,10.0,38.0,1200.0,3000.0,900.0,7600.0,5.0,6.5,4.0,8.0
14.0,Malvaceae,17. Thespesia,Thespesia,17.0,Thespesia populnea Sol. ex Corrêa,"SOUTH-WESTERN: Prachuap Khiri Khan (Khao Chong Krachok, Kui Buri, Thap Sa Kae, Sam Roi Yot); CENTRAL: Samut Sakhon, Samut Prakan (East of Pak Nam); SOUTH-EASTERN: Chon Buri (Si Racha, Ko Si Chang, Sattahip), Chantaburi, Trat (Ko Chang, Ko Kradat); PENINSULAR: Chumphon (Tha Chana), Surat Thani (Ko Samui, Ko Pha ngan, Kanchanadit), Trang (Ko Ngai, Ko Kradan), Satun (Ko Tarutao), Songkhla (Pa Khao Daeng).","India, China (Yunnan), Ceylon, Vietnam, Cambodia, Malaysia, Pacific Islands, Japan (Okinawa, Ryukyus), Africa. Widely distributed in the tropics.","Common along seashores, in tidal forests, 0–70 m alt. Flowering and fruiting: nearly all year round.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thespesia&tdcode=07097,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07099,Thespesia populnea (L.) Sol. ex Corrêa,,present,B_core_exact,Thespesia populnea,2075,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2075,20.0,30.0,10.0,35.0,1000.0,3000.0,800.0,5000.0,6.5,8.0,6.0,8.5
13.0,Compositae (Asteraceae),101. Tithonia,Tithonia,101.0,Tithonia diversifolia (Hemsl.) A.Gray,"NORTHERN: Chiang Mai (Ban Yang, Doi Inthanon), Chiang Rai, Phayao.","Native of C America (Mexico – type), now introduced into southern part of E Asia and S Africa.","Abundant at roadsides and on waste ground in mountainous areas, particularly at 600–1,500 m alt. Flowering: July–April.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Compositae (Asteraceae)&volumeno=13,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tithonia&tdcode=06501,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=06502,Tithonia diversifolia (Hemsl.) A.Gray,,present,B_core_exact,Tithonia diversifolia,2088,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2088,15.0,31.0,12.0,38.0,1000.0,2000.0,700.0,2500.0,,,,
11.0,Lythraceae,10. Trapa,Trapa,10.0,Trapa natans L.,e-Flora of Thailand,,"Variable, especially in (eastern) Asia. Found in ponds, lakes, stagnant water, from low altitudes to over 2,000 m.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lythraceae&volumeno=11,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Trapa&tdcode=05393,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=05395,Trapa natans L.,,present,B_core_exact,Trapa natans,17278,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=17278,15.0,25.0,10.0,35.0,500.0,1200.0,300.0,1600.0,5.5,7.5,5.0,8.2
8.0,Euphorbiaceae,83. Trewia,Trewia,83.0,Trewia nudiflora L.,Throughout the country.,"From India (type), Nepal, and, Sri Lanka, throughout SE Asia mainland to S China and W Malesia (Malay Peninsula, Sumatra, Java, Borneo, the Philippines).","Deciduous to evergreen forests, usually in disdurbed and (partly) open sites, common along streams, on various soil types, dry to wet, up to 1,200 m alt. Flowering: mainly December–April; fruiting: May–September. In Nepal fruits are dispersed by rhinoceros and cattle.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Euphorbiaceae&volumeno=8,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Trewia&tdcode=03645,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03646,Mallotus nudiflorus,,missing,B_core_exact,Trewia nudiflora,10489,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10489,25.0,37.0,12.0,42.0,2000.0,4000.0,1000.0,5100.0,5.5,6.5,4.5,7.0
9.0,Cucurbitaceae,25. Trichosanthes,Trichosanthes,25.0,Trichosanthes cucumerina L.,"NORTHERN: Phrae (Mae Yom NP), Chiang Mai (Ban Tin Doi), Phitsanulok; SOUTH-EASTERN: Chon Buri (Thung Prong), Trat (Dan Chumphon); CENTRAL: Ang Thong, Phra Nakhon Si Ayutthaya, Krung Thep Maha Nakhon (Bangkok), Saraburi (Kaeng Khoi).","Widely distributed from India (type), Sri Lanka, and S China, through Malesia into W, N, and NE Australia. Widespread in cultivation (var.","Open places in alluvial thickets along river banks, in deciduous forests, over shale bedrock, mostly in sandy substrate, 0–500(–1,000) m alt. Flowering and fruiting in the wet season.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Cucurbitaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Trichosanthes&tdcode=04073,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04074,Trichosanthes cucumerina L.,,present,B_core_exact,Trichosanthes cucumerina,2100,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2100,22.0,35.0,14.0,38.0,2000.0,2500.0,700.0,4200.0,6.5,7.0,6.0,8.0
9.0,Typhaceae,Typha,Typha,,Typha angustifolia L.,Common throughout Thailand.,Temperate to tropical regions worldwide (Europe – type).,"On or near the margins of ponds, lakes, ditches, canals, often forming large stands.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Typhaceae&volumeno=9,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Typha&tdcode=03849,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=03850,Typha angustifolia L.,,present,B_core_exact,Typha angustifolia,10628,T,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10628,10.0,24.0,7.0,28.0,500.0,1500.0,300.0,4000.0,4.5,8.0,4.0,8.5
14.0,Malvaceae,18. Urena,Urena,18.0,Urena lobata L.,"NORTHERN: Chiang Mai (Bo Luang, Chom Thong, Doi Chiang Dao, Doi Inthanon, Doi Ang Ka, Doi Suthep–Pui, Huai Nam Dung, Hot, Mae Chaem, Mae Taeng), Chiang Rai (Chiang Kham, Doi Phahom Pok, Huai Nong Pi), Lamphun, Lampang (Doi Luang), Tak (Mae Sot), Phitsanulok (Thung Salaeng Luang), Kamphaeng Phet; NORTH-EASTERN: Loei (Phu Kradueng), Sakon Nakhon (Phuphan), Mukdahan, Khon Kaen; EASTERN: Nakhon Ratchasima (Pak Thong Chai), Ubon Ratchathani; SOUTH-WESTERN: Kanchanaburi (Wang Ka), Prachuap Khiri Khan (Hat Wanakon); CENTRAL: Saraburi (Kaeng Khoi, Sam Lan), Nakhon Nayok, Krung Thep Maha Nakhon (Bangkok) (Sathon, Thonburi); SOUTH-EASTERN: Chachoengsao, Chon Buri (Sattahip), Rayong (Khao Chamao), Chanthaburi (Ma Kham); PENINSULAR: Ranong (Kra Buri), Surat Thani (Kanchanadit), Phangnga (Khao Phota Luang Kaeo), Phuket, Nakhon Si Thammarat (foot of Khao Luang), Satun (Tarutao), Songkhla (Ban Sating Phra), Narathiwat (Nikhom Waeng).",Pantropic.,"In open grassy dipterocarp forests, dry deciduous forests, edges of forests and rice fields, sunny roadsides and waste areas, to 1,900 m alt. Flowering and fruiting: September–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Malvaceae&volumeno=14,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Urena&tdcode=07100,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=07101,Urena lobata L.,,present,B_core_exact,Urena lobata,2125,U,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=2125,21.0,27.0,18.0,32.0,700.0,1200.0,550.0,4300.0,5.5,6.5,4.5,8.0
10.0,Verbenaceae,5. Verbena,Verbena,5.0,Verbena officinalis L.,"NORTHERN: Chiang Mai, Phitsanulok.","S & N America, Europe, Middle East, Asia to China and Indonesia, probably here just at the edge of its natural range.","On hillsides, in deciduous and evergreen forests, usually on limestone, 500–2,400 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Verbenaceae&volumeno=10,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Verbena&tdcode=04305,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=04306,Verbena officinalis L.,,present,B_core_exact,Verbena officinalis,10758,V,https://ecocrop.apps.fao.org/ecocrop/srv/en/dataSheet?id=10758,,,,,,,,,,,,
