volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,accepted_name,thailand,distribution,ecology,family_url,genus_url,species_url,scraped_at
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia globosa Kaewsri,This is currently accepted.,"SOUTH-WESTERN: Uthai Thani (Huai Khakhaeng WS – type: Kaewsri 027, holotype -BKF, isotypes -BK E).",Endemic.,"Dry evergreen forests, under shrubs or trees, ca 215 m alt. Flowering and fruiting: June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08945,2025-10-20T23:07:47.094029+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia longiflora Kaewsri,This is currently accepted.,"SOUTH-WESTERN: Chumphon (North-Utthayan Sadetnaikrom Krommaluang Chumphon WS – type: Kaewsri 242, holotype -BKF, isotype -BK).",Endemic.,"Tropical rain and hill evergreen forests, under shrubs and trees, 215 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08946,2025-10-20T23:07:49.920528+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia longiligularis (T.L.Wu) Škorničk. & A.D.Poulsen,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Sai Yok), Phetchaburi (Kaeng Krachan NP); PENINSULAR: Krabi (Mueang District), Trang (Khao Chong NP), Phatthalung (Si Banphot), Songkhla (Suan Tun Falls).","China (Hainan – type), Cambodia, Laos, Vietnam.","Dry evergreen forests, deciduous and bamboo forests, on limestone or granite bedrock, 100–1,240 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08947,2025-10-20T23:07:52.542907+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia micrantha (Ridl.) Škorničk. & A.D.Poulsen,This is currently accepted.,PENINSULAR: Trang (Khao Sung).,Malaysia (Penang – type).,"Tropical rain or dry evergreen forests, bamboo forests, ca 100–150 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08948,2025-10-20T23:07:55.472096+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia microcarpa (C.F.Liang & D.Fang) Škorničk. & A.D.Poulsen,This is currently accepted.,NORTHERN: Nan (Bo Kluea).,"China (Guangxi – type), Laos, Vietnam.","Hill evergreen forests, under shrubs or trees, on hill slopes, ca 1,000 m alt. Flowering and fruiting: April.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08949,2025-10-20T23:07:58.310701+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia mollis (Ridl.) Škorničk. & A.D.Poulsen,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Sai Yok, Thong Pha Phum); PENINSULAR: Chumphon (Thasan – type of Amomum molle : Kloss & Robinson 6988 -K), Songkhla (Hat Yai, Rattha Phum), Nakhon Si Thammarat (Tha Sala), Phatthalung (Khao Pu Khao Ya NP), Trang (Palian), Phangnga (Mueang District, Si Phangnga NP).",Malaysia (Pahang – type of,"Tropical rain or dry evergreen forests, 200–1,200 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08950,2025-10-20T23:08:01.197795+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia parviflora Kaewsri,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Thong Pha Phum NP – type: Kaewsri 022, holotype -BKF, isotypes -BK E).",Endemic.,"Dry evergreen forests, in light gaps, ca 800 m alt. Flowering and fruiting: April–September.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08951,2025-10-20T23:08:03.827555+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia schmidtii (K.Schum.) Škorničk. & A.D.Poulsen,This is currently accepted.,"NORTHERN: Lampang (Chae Son NP); Phayao (Doi Luang NP), Nan (Doi Phu Kha, Tham Sakoen NP), Phayao (Phu Sang); NORTH-EASTERN: Phetchabun (Nam Nao NP), Loei (Phu Suan Sai), Nakhon Phanom (Phu Langka NP); EASTERN: Chaiyaphum (Ban Nam Phrom); SOUTH-EASTERN: Chonburi (Si Ra Cha), Trat (Ko Chang – type: Schmidt 736, lectotype -C, Khlong Yai), Chanthaburi (Khao Soi Dao WS); SOUTH-WESTERN: Kanchanaburi (Sai Yok, Thong Pha Phum NP).","Cambodia, Laos, Vietnam.","Tropical rain and dry evergreen forests, under shade of shrubs or trees, 200–1,400 m alt. Flowering: April–July; fruiting: August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08952,2025-10-20T23:08:06.372571+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia tenella (Lamxay & M.F.Newman) Škorničk. & A.D.Poulsen,This is currently accepted.,SOUTH-EASTERN: Chanthaburi (Khlong Khruea Wai); PENINSULAR: Ranong (South-Krom Luang Chumphon WS).,"Laos (Attapue – type), Vietnam.","Tropical rain or dry evergreen forests, bamboo forests, 674–1,400 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08953,2025-10-20T23:08:09.028010+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia testacea (Ridl.) Škorničk. & A.D.Poulsen,This is currently accepted.,"NORTHERN: Tak (cultivated at Doi Musoe); PENINSULAR: Krabi (Thap Prik), Satun, Surat Thani, Trang (Trang Horticultural Research Centre, Khao Chong), Narathiwat (Bacho), Yala (Bang Lang).",Malaysia (Selangor – type).,"Tropical rain forests, 100–500 m alt. Flowering: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08954,2025-10-20T23:08:11.860894+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia uliginosa (J.Koenig) Giseke,This is currently accepted.,"NORTHERN: Phayao (Doi Luang), Lampang (Chae Son); NORTH-EASTERN: Sakon Nakhon (Phu Phan), Nakhon Phanom (Dong Bang-I); EASTERN: Nakhon Ratchasima (Khao Phrik, Si Khiao), Buri Ram (Dong Yai), Rot Et (Ban Lao Hot), Ubon Ratchathani; SOUTH-WESTERN: Kanchanaburi (Sai Yok, Sangkhla Buri); CENTRAL: Saraburi (Sam Lan, Hin Lap), Nakhon Nayok (Khao Yai); SOUTH-EASTERN: Sa Kaeo (Pang Sida), Chon Buri (Khao Khiao), Rayong, Chanthaburi (Khlong Khruea Wai, Khao Soi Dao), Trat (Khlong Kaeo, Khao Saming, Tup Mueang District); PENINSULAR: Nakhon Si Thammarat (Tha Sala), Phatthalung (Khao Pu Khao Ya), Songkhla (Hat Yai), Pattani (Sai Khao Falls), Narathiwat (Phu Khao Thong, Hala-Bala).","Cambodia, China, Laos, Malaysia, Vietnam.","Dry evergreen forests, deciduous and bamboo forests, on limestone or granite bedrock, 200–1,325 m alt. Flowering and fruiting: April–August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08955,2025-10-20T23:08:14.576247+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia vera (Blackw.) Škorničk. & A.D.Poulsen,This is currently accepted.,"NORTHERN: Tak (cultivated at Doi Musoe); SOUTH-EASTERN: Chanthaburi (Doi Soi Dao Nue, Khao Soi Dao, Khao Khitchakut); PENINSULAR: Satun (Khuan Kalong), Chumphon (Lang Suan).","Myanmar, China, Cambodia, Vietnam, Indonesia.","Tropical rain forests, 50–650 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08956,2025-10-20T23:08:17.360172+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia villosa (Lour.) Škorničk. & A.D.Poulsen,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08957,2025-10-20T23:08:19.998807+00:00
16,Zingiberaceae,27. Wurfbainia,Wurfbainia,27.0,Wurfbainia yingyongii Kaewsri,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Sai Yok NP – type: Kaewsri 001, holotype -BKF, isotypes -BK E).",,"Dry evergreen forests, under shade of shrubs and trees, ca 400 m alt. Flowering and fruiting: March–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Wurfbainia&tdcode=08940,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08960,2025-10-20T23:08:22.685593+00:00
16,Zingiberaceae,26. Sundamomum,Sundamomum,26.0,Sundamomum hastilabium (Ridl.) A.D.Poulsen & M.F.Newman,This is currently accepted.,"PENINSULAR: Ranong (Khlong Na Kha), Surat Thani (Khao Sok), Phuket (Khao Phra Thaeo), Nakhon Si Thammarat (Khao Luang), Phatthalung (Khao Pu Khao Ya), Trang (Palian), Yala (Betong).","Indonesia (Sumatra), Peninsular Malaysia (type), Singapore.","Tropical rain forests, shaded areas, on limestone bedrock or along streams, 50–150 m alt. Flowering and fruiting: January–June.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Sundamomum&tdcode=08938,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08939,2025-10-20T23:08:29.654237+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera koenigii (J.F.Gmel.) Škorničk. & M.F.Newman,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Inthanon), Tak (Mae Moei), Kamphaeng Phet (Mae Wong); EASTERN: Nakhon Ratchasima (Khao Phrik); SOUTH-WESTERN: Kanchanaburi (Sai Yok, Thong Pha Phum); SOUTH-EASTERN: Chon Buri (Khao Khiao), Chanthaburi (Khlong Khruea Wai, Khao Soi Dao); PENINSULAR: Chumphon, Phuket, Phatthalung (Khao Pu-Khao Ya).","Cambodia, China, India, Laos, Myanmar, Sri Lanka, Vietnam.","Dry or hill evergreen forests, open disturbed places along roads, secondary growths in primary evergreen forests, deciduous bamboo forests, along rivers, on limestone or granite bedrock, 200–1,300 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08912,2025-10-20T23:08:36.596865+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera tomrey (Gagnep.) Škorničk. & M.F.Newman,This is currently accepted.,CENTRAL: Nakhon Nayok (Khao Phra).,"Cambodia (type), Laos, Vietnam.","Dry evergreen forests, open disturbed places, on limestone bedrock, ca 100 m alt. Flowering and fruiting: March–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08914,2025-10-20T23:08:39.456018+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera lappacea (Ridl.) Škorničk. & M.F.Newman,This is currently accepted.,"PENINSULAR: Krabi, Pattani.","Peninsular Malaysia (type), Sumatra, Java.","Evergreen forests, open disturbed places along roads, secondary growths in primary evergreen forests, deciduous bamboo forests, along rivers, on limestone or granite bedrock, 200–1,300 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08913,2025-10-20T23:08:42.235070+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera chinensis (Chun ex T.L.Wu) Škorničk. & M.F.Newman,This is currently accepted.,"NORTH-EASTERN: Nong Khai (Phu Wua, Phu Tok Noi WS), Sakon Nakhon (Phu Phan), Mukdahan (Dong Bang-i), Kalasin; EASTERN: Nakhon Ratchasima (Khao Phrik), Buri Ram (Dong Yai WS), Ubon Ratchathani (Phu Chong Nayoi), Amnat Charoen; SOUTH-EASTERN: Sa Kaeo (Pang Sida), Prachin Buri (Khao Hua Chang, Thap Lan), Chon Buri (Khao Khiao).","Cambodia, China (Hainan – type), Laos, Vietnam.","Dry evergreen forests, mostly disturbed areas in moist deciduous forests, margins of dry evergreen forests, ca 300 m alt. Flowering and fruiting: April–August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08911,2025-10-20T23:08:44.974946+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera chinensis (Chun ex T.L.Wu) Škorničk. & M.F.Newman,This is currently accepted.,"NORTH-EASTERN: Nong Khai (Phu Wua, Phu Tok Noi WS), Sakon Nakhon (Phu Phan), Mukdahan (Dong Bang-i), Kalasin; EASTERN: Nakhon Ratchasima (Khao Phrik), Buri Ram (Dong Yai WS), Ubon Ratchathani (Phu Chong Nayoi), Amnat Charoen; SOUTH-EASTERN: Sa Kaeo (Pang Sida), Prachin Buri (Khao Hua Chang, Thap Lan), Chon Buri (Khao Khiao).","Cambodia, China (Hainan – type), Laos, Vietnam.","Dry evergreen forests, mostly disturbed areas in moist deciduous forests, margins of dry evergreen forests, ca 300 m alt. Flowering and fruiting: April–August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08911,2025-10-20T23:08:47.743666+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera koenigii (J.F.Gmel.) Škorničk. & M.F.Newman,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Inthanon), Tak (Mae Moei), Kamphaeng Phet (Mae Wong); EASTERN: Nakhon Ratchasima (Khao Phrik); SOUTH-WESTERN: Kanchanaburi (Sai Yok, Thong Pha Phum); SOUTH-EASTERN: Chon Buri (Khao Khiao), Chanthaburi (Khlong Khruea Wai, Khao Soi Dao); PENINSULAR: Chumphon, Phuket, Phatthalung (Khao Pu-Khao Ya).","Cambodia, China, India, Laos, Myanmar, Sri Lanka, Vietnam.","Dry or hill evergreen forests, open disturbed places along roads, secondary growths in primary evergreen forests, deciduous bamboo forests, along rivers, on limestone or granite bedrock, 200–1,300 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08912,2025-10-20T23:08:50.510970+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera lappacea (Ridl.) Škorničk. & M.F.Newman,This is currently accepted.,"PENINSULAR: Krabi, Pattani.","Peninsular Malaysia (type), Sumatra, Java.","Evergreen forests, open disturbed places along roads, secondary growths in primary evergreen forests, deciduous bamboo forests, along rivers, on limestone or granite bedrock, 200–1,300 m alt. Flowering and fruiting: April–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08913,2025-10-20T23:08:53.400597+00:00
16,Zingiberaceae,19. Meistera,Meistera,19.0,Meistera tomrey (Gagnep.) Škorničk. & M.F.Newman,This is currently accepted.,CENTRAL: Nakhon Nayok (Khao Phra).,"Cambodia (type), Laos, Vietnam.","Dry evergreen forests, open disturbed places, on limestone bedrock, ca 100 m alt. Flowering and fruiting: March–July.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Meistera&tdcode=08909,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=08914,2025-10-20T23:08:56.049386+00:00
16,Zingiberaceae,2. Amomum,Amomum,2.0,Amomum sericeum Roxb.,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Suthep), Phayao (Chiang Kham), Nan (Si Nan), Tak (Doi Musoe), Kamphaeng Phet (Mae Wong); NORTH-EASTERN: Loei (Phu Suan Sai).","China, India (type), Myanmar, Cambodia, Laos, Vietnam.","Hill or dry evergreen forests, mostly shaded, moist areas in rugged limestone terrain, near muddy streams in primary evergreen forests, on granite bedrock, 500–1,300 m alt. Flowering and fruiting: April–August.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amomum&tdcode=08610,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08626,2025-10-20T23:09:02.988433+00:00
16,Zingiberaceae,2. Amomum,Amomum,2.0,Amomum robertsonii Craib,This is currently accepted.,"NORTHERN: Chiang Mai (Mae Lao-Mae Sae), Chiang Rai (Doi Tung), Nan, Lamphun, Tak (Umphang), Phitsanulok; NORTH-EASTERN: Loei; SOUTH-WESTERN: Kanchanaburi (Thong Pha Phum); PENINSULAR: Chumphon (type of Amomum argyrophyllum : Kloss & Robinson 6952, lectotype -K).",Myanmar (type).,"Dry or hill evergreen forests, in light gaps, 750–1,337 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amomum&tdcode=08610,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08625,2025-10-20T23:09:05.598579+00:00
16,Zingiberaceae,2. Amomum,Amomum,2.0,Amomum pterocarpum Thwaites,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Inthanon), Tak (Doi Musoe); PENINSULAR: Trang (Khao Chong).","Sri Lanka (type), India (type of","Hill or dry evergreen forests, on mountain slopes, in light gaps, 550–1,300 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amomum&tdcode=08610,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08622,2025-10-20T23:09:08.329332+00:00
16,Zingiberaceae,2. Amomum,Amomum,2.0,Amomum maximum Roxb.,This is currently accepted.,"NORTHERN: Lampang (Ngao); SOUTH-WESTERN: Kanchanaburi (Thong Pha Phum, Nong Prue, Thung Yai Naresuan); PENINSULAR: Yala (Betong, Wang Sai). Cultivated plants at Hala-Bala.","India, Sri Lanka, China, Myanmar, Peninsular Malaysia, Vietnam?, Laos?.","Tropical rain forests, on sandy and acidic soil, 400–800 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Zingiberaceae&volumeno=16,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Amomum&tdcode=08610,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=08619,2025-10-20T23:09:10.853891+00:00
